distance;e_mult_2;e_mult_2q;e_chelpg_hf;e_chelpg_mp2;e_chelpg_dft
0.587181;-54.95667253883936;-55.113753048149995;-80.25351580585638;-72.73676312044883;-71.84883885350096
0.787181;-34.03256598435859;-34.161277599633955;-52.0722434676731;-46.715969040408545;-46.083427004252606
0.987181;-17.091626795855575;-17.201510662662734;-29.011083205490017;-25.47896925071288;-25.061935687255584
1.187181;-5.096084220749121;-5.195044100331795;-12.575008547968098;-10.367437027464312;-10.106848264698879
1.387181;2.665329627773688;2.5717249071329737;-1.876546638685057;-0.5456756051916388;-0.3886237918617353
1.587181;7.365805755556481;7.27416146758866;4.654594600825247;5.438587175364445;5.531056880697489
1.787181;10.055277533017422;9.96385016234323;8.442134736173744;8.89780977650084;8.951508140715985
1.987181;11.498169376646466;11.406321356969249;10.527720845287151;10.791071804703282;10.822057934878366
2.187181;12.195879896876379;12.10364591877213;11.596073075434063;11.748471295052159;11.766353944691742
2.387181;12.45819488458929;12.365977969865698;12.070594144233015;12.159542086816067;12.169930671237429
2.587181;12.469785734933145;12.378159167014697;12.203660371770178;12.256462734261085;12.262581730487138
2.787181;12.33842347561781;12.248008111479896;12.142404765833351;12.174608303910425;12.178293833412901
2.987181;12.126273411787583;12.037665299159828;11.971513812317806;11.99192237166163;11.994214360479027
3.187181;11.869031856182957;11.78276232821223;11.739430830408429;11.753016663699794;11.754502596575241
3.387181;11.58722669636186;11.503743047298329;11.473841007372892;11.483410766162768;11.484422397655628
3.587181;11.292750683450773;11.21240969239638;11.190627837580662;11.19776768966875;11.198492638598648
3.787181;10.9925901805575;10.915659491163288;10.898985966262588;10.904595105035199;10.905139848924879
3.987181;10.690937252986078;10.617601377766302;10.604317259459265;10.608908322290612;10.609333669941837
4.187181;10.390381416878071;10.320750263301385;10.30986436935204;10.313732471092834;10.314073522030377
4.387181;10.092581398692372;10.026699945141138;10.017630718998129;10.020948589953202;10.021225968699667
4.587181;9.798644370074657;9.73650260135508;9.728898903994613;9.731770483404084;9.73199666840362
4.787181;9.50934096059497;9.450883495887132;9.444523562467015;9.44701421428748;9.447197106527677
4.987181;9.225228111784086;9.170363178212952;9.165097640813544;9.16725118996468;9.16739612545883
5.187181;8.946720159055785;8.895327715617247;8.891047530019126;8.892895850020414;8.893006732841657
5.387181;8.674130758002336;8.626069678926632;8.622688163098944;8.624256542842746;8.624336479831486
5.587181;8.407698324053325;8.362812621837172;8.360255507911562;8.361565621444665;8.36161727394195
5.787181;8.147602090321927;8.10572620605197;8.103926245722741;8.104997759916282;8.105023534709366
5.987181;7.893972775433293;7.85493599425127;7.85383014508395;7.8546815551968665;7.85468370433106
6.187181;7.646900109717074;7.610530177090505;7.6100582397133945;7.6107072708931405;7.610687940251392
6.387181;7.406438490188988;7.37256451354935;7.372668569558285;7.373132338809891;7.373093588415468
6.587181;7.17261148501281;7.141066207921499;7.141690483490088;7.141985534346891;7.141929343627717
