distance;e_elst;e_exch;e_ind;e_disp;e_tot;e_chelpg_hf;e_pol;e_pol_rahul;e_pair;e_int
1.18436;-1171.85011588;2576.78842001;678.82127444;-30.05828407;2053.7012945;67.22464805364137;27.09431579889747;446.6186588452999;1959.3823306474612;1986.4766464463587
1.38436;-671.32383653;1499.802572;220.78461226;-62.76044444;986.50290329;42.42570737578852;-15.08371861840888;129.65385442457085;959.1609145326203;944.0771959142114
1.58436;-366.65468872;844.17719867;42.14618657;-60.31939602;459.34930049;30.140302711489728;-25.28956150965875;17.749881914640213;454.4985592881691;429.2089977785103
1.78436;-192.42146772;464.38717201;-17.04888123;-48.70490386;206.2119192;23.71442445122003;-25.440094019867153;-20.291206095734317;207.93758876864715;182.49749474877999
1.88436;-137.01342833;342.10845985;-26.60786719;-42.65712342;135.83004091;21.688219262381363;-24.25248917755384;-27.621696353311105;138.39431082517248;114.14182164761864
1.98436;-96.07715322;251.03302353;-29.96780311;-37.06215941;87.92590779;20.154853239390473;-22.778596233051072;-31.0582530650258;90.5496507836606;67.77105455060952
2.08436;-65.97133987;183.52898899;-30.06899641;-32.06562551;55.4230272;18.97403868098236;-21.21579340352224;-32.157313564883054;57.66478192253988;36.44898851901764
2.18436;-43.91524268;133.71309006;-28.62077829;-27.69481009;33.48225901;18.046985246357856;-19.671829178606238;-31.881451152048363;35.10710294224838;15.435273763642144
2.28436;-27.81284857;97.09457236;-26.55760047;-23.91782228;18.80630103;17.30353962299938;-18.202339460548227;-30.826086426300872;19.705100867548847;1.5027614070006194
2.38436;-16.09995518;70.27526021;-24.35825834;-20.67696182;9.14008486;16.693528566787823;-16.832948189357424;-29.35820327298646;9.279504482569601;-7.553443706787823
2.48436;-7.61680385;50.70130054;-22.24857232;-17.90661317;2.9293112;16.18085700454123;-15.57230109364583;-27.702058972815465;2.3207552891046;-13.25154580454123
2.58436;-1.50645602;36.46497938;-20.32028192;-15.54220457;-0.90396312;15.739435959862726;-14.419736946520207;-25.992565044689087;-2.2236621333425184;-16.643399079862725
2.68436;2.86326428;26.14727557;-18.598041;-13.52433363;-3.11183478;15.350341819015807;-13.369775445042949;-24.308739036282514;-5.092401153972856;-18.462176599015805
2.78436;5.95859184;18.69610495;-17.07481846;-11.80032087;-4.22044254;14.999814763440554;-12.41471227254224;-22.694760847471276;-6.805545030898315;-19.220257303440555
2.88436;8.12339839;13.33367512;-15.73030441;-10.3245128;-4.59774369;14.677835979903888;-11.54608966731982;-21.1732623098953;-7.729490002584068;-19.275579669903887
2.98436;9.61121118;9.48696355;-14.54032312;-9.05796258;-4.50011096;14.377108487586332;-10.75550157767965;-19.753721602648657;-8.12171786990668;-18.87721944758633
3.18436;11.25375143;4.77187548;-12.53262324;-7.02662678;-3.5336231;13.819621345834678;-9.377324572999667;-17.222462650366968;-7.975919872835009;-17.353244445834676
3.38436;11.85953468;2.37912158;-10.90020659;-5.50357625;-2.16512658;13.30009743614401;-8.224813777843913;-15.071234962668282;-7.240410238300097;-15.46522401614401
3.58436;11.94405421;1.17282212;-9.54225689;-4.34874366;-0.77412423;12.80440667752107;-7.253605047170989;-13.24734917597969;-6.324925860350081;-13.57853090752107
3.78436;11.77296733;0.56928823;-8.39528196;-3.46479631;0.48217729;12.325475765645404;-6.428925053864592;-11.697359791406548;-5.414373421780812;-11.843298475645405
3.98436;11.47947688;0.27096658;-7.41738985;-2.78272617;1.55032743;11.85999994129363;-5.7236316729269605;-10.37424922148957;-4.58604083836667;-10.30967251129363
4.18436;11.12902009;0.1261326;-6.57846762;-2.25254442;2.42414066;11.406651491081249;-5.116455751412865;-9.238849970535053;-3.866055079668385;-8.98251083108125
4.38436;10.75331591;0.05736644;-5.85520553;-1.83746;3.11801682;10.965102293010784;-4.5906039022858565;-8.259242197775201;-3.2564815707249277;-7.847085473010784
4.58436;10.36788229;0.02547305;-5.22888453;-1.51012677;3.65434404;10.535492283379453;-4.132697472146845;-7.409597685352607;-2.7484507712326085;-6.881148243379453
4.78436;9.98066254;0.01099704;-4.68420512;-1.25009564;4.05735882;10.118143361492667;-3.731979479568473;-6.669013662612806;-2.328805061924194;-6.060784541492667
4.98436;9.596342;0.0045496;-4.20860084;-1.0420041;4.35028666;9.713408761591793;-3.379723129320567;-6.020508224676775;-1.9833989722712264;-5.363122101591793
5.18436;9.21810363;0.00173232;-3.79172688;-0.8742577;4.55385137;9.32159723730158;-3.0687886446306685;-5.450207034816621;-1.698957222670911;-4.76774586730158
5.38436;8.84841268;0.00053367;-3.42500188;-0.7380605;4.68588396;8.94293844960073;-2.7932886181840435;-4.946702264432878;-1.4637658714166863;-4.25705448960073
5.58436;8.48913048;4.728e-05;-3.10129172;-0.62670298;4.76118306;8.57757085746045;-2.548332970726468;-4.50055252605799;-1.2680548267339833;-3.816387797460451
5.78436;8.14160211;-0.000132;-2.81464066;-0.53503654;4.79179291;8.225541665403124;-2.329832706408655;-4.103893572447957;-1.1039160489944697;-3.4337487554031245
5.98436;7.80658498;-0.00018342;-2.56003545;-0.45908607;4.78728003;7.8868129747933695;-2.134347476177278;-3.750134467776327;-0.9651854686160917;-3.0995329447933697
6.18436;7.48447093;-0.00018445;-2.33326236;-0.3957634;4.75526071;7.561270854345129;-1.9589660929601473;-3.4337192951802264;-0.847044051384982;-2.8060101443451293
6.38436;7.17529387;-0.00016707;-2.13073652;-0.34265467;4.70173561;7.248735491195037;-1.801212071130954;-3.149939109149215;-0.7457878100640825;-2.5469998811950365
6.58436;6.87887873;-0.00014379;-1.94941139;-0.29786178;4.63146176;6.948971403861957;-1.6589683475364707;-2.8947825384155905;-0.6585412963254871;-2.317509643861958
6.78436;6.59492822;-0.00011937;-1.78668133;-0.25988329;4.54824423;6.661697167306529;-1.5304168365462687;-2.6648162770581645;-0.5830361007602602;-2.113452937306529
6.98436;6.32309249;-9.59e-05;-1.64031405;-0.22752421;4.45515834;6.386594370647331;-1.4139895535216942;-2.457088832835608;-0.5174464771256373;-1.9314360306473315
7.18436;6.06297958;-7.457e-05;-1.50838727;-0.19982753;4.35469021;6.12331568494566;-1.3083288314514137;-2.269052494580805;-0.46029664349424615;-1.7686254749456598
