distance;e_mult_2;e_mult_2q;e_chelpg_hf;e_chelpg_mp2;e_chelpg_dft
0.587181;-50.650543817947025;-51.07655225356505;-75.97246558662621;-68.52762295683118;-67.64838555989922
0.787181;-29.957108271912514;-30.383792056687934;-47.99250276525792;-42.725822009954975;-42.10401343793845
0.987181;-13.37304354808552;-13.7895058507798;-25.304356549142156;-21.85972852604065;-21.453151554012308
1.187181;-1.7870072106218067;-2.188894829982019;-9.315920568292185;-7.183434262880166;-6.931819337349658
1.387181;5.562861652957975;5.1779496517214385;0.9294996967697585;2.2011095693389575;2.351068080921439
1.587181;9.876584917564285;9.510739952336907;7.039677074568811;7.779716318760111;7.866908080813039
1.787181;12.214193735122944;11.869404560779614;10.452544854560351;10.877294509391115;10.92725841439271
1.987181;13.340954890860884;13.018888641000183;12.210740593967827;12.45343741805277;12.48190546027372
2.187181;13.755042827564258;13.456835212633681;12.994016814562821;13.133433160652537;13.1497063162427
2.387181;13.761843678828107;13.488009937232588;13.219022737616669;13.300467883726792;13.309896176761857
2.587181;13.541803858909775;13.292256790029773;13.131607700668082;13.18064898305085;13.186251621555702
2.787181;13.199139889556399;12.973272535226197;12.873382041335288;12.90424687614744;12.907704253006099
2.987181;12.793216282532983;12.59001232231758;12.524675651120099;12.545198328091756;12.547436042368815
3.187181;12.357595521616613;12.175743114985021;12.130636695200161;12.145097987542979;12.146622076199323
3.387181;11.911201357384996;11.749197050905012;11.716523172508014;11.727252206436736;11.728338247177374
3.587181;11.464716926065401;11.320953632056826;11.296458624684767;11.304724806069828;11.305523207561611
3.787181;11.024199753149132;10.89703723444406;10.878369402231868;10.884873597023459;10.885467581084285
3.987181;10.593105545669708;10.480924236897998;10.466739299799823;10.471881413891673;10.47231860307164
4.187181;10.173414847170935;10.074654976992871;10.064134658072678;10.06815762864512;10.068467045881802
4.387181;9.766258669782438;9.679447049863521;9.672043977155656;9.675110061247791;9.675311138713623
4.587181;9.372266199212365;9.296033047428443;9.291338401087351;9.293568742718524;9.293675996856656
4.787181;8.99175908203494;8.924847048640961;8.922523943670706;8.92401847410011;8.924043859775983
4.987181;8.62486131989127;8.566128601161152;8.56588005611486;8.566727046392442;8.566681089958868
5.187181;8.271562831783681;8.219981949973791;8.22153657546928;8.221816887680589;8.221709194413224
5.387181;7.931757573171145;7.8864111085530535;7.8895174964946255;7.889306232589041;7.8891456868862635
5.587181;7.605267623829176;7.565341920488675;7.569766999507961;7.569133964701906;7.568928790169085
5.787181;7.291859450039941;7.256637088665353;7.262166031946228;7.261175735296142;7.2609334999080914
5.987181;6.991255699507683;6.960107338416231;6.966543852375053;6.965255395318632;6.964983003001043
6.187181;6.703144338620074;6.675520366723335;6.682686842195447;6.681153850322674;6.680857537240632
6.387181;6.427186104725383;6.402608423471619;6.410345764595958;6.408616418022897;6.4083017600950125
6.587181;6.163020797674601;6.141074949115626;6.149242057027249;6.147359226221992;6.147031158668591
